"","Tree_ID","species","latin_name","common_name","stem_count","stemlocx_m","stemlocy_m","VerticalCrownProjectedArea_pts_m2","Dead","QSM_iteration","height_m","tot_volume_m3","tot_length_m","DBH_QSM_m","Vol_QSM_D0_25mm_m3","Vol_QSM_D25_50mm_m3","Vol_QSM_D50_75mm_m3","Vol_QSM_D75_100mm_m3","Vol_QSM_D100_200mm_m3","Vol_QSM_D200mm_m3","A_w","alpha_w","M_w","mu_w","A_l","alpha_l","M_l","mu_l","root_A","root_alpha","root_M","root_mu","n_leaves","n_innerN","B1I","B2I","CherryI","Coll_likeI_ln","maxDepth","maxWidth","modMaxDiffW","IbasedI_meanP","IbasedI_meanW","SackinI","sshapeI","totPathL","totalCophI","VarLDI","AvgLDI","AvgVertD","totIntPathL","maxWoMaxD","rQuartetI_4rt","Coll_likeI_e_sqrt","resolution_n"
"208","1822d","CORYAV","Corylus avellana","Common hazel",5,76.0775956822096,183.370198248967,10.22796309082,"N",2,7.51996013708936,0.0282132727597263,169.738004059901,0.0526717191569264,0.0133944430770286,0.00753592503178682,0.00728290465091085,0,0,0,0.390207663510907,0.375458495261032,0.341313900518915,0.337297023153668,0.393177658040572,0.370747800932162,0.317004243113521,0.310949781088836,0.289875858769094,0.289875858769094,0.285833265327515,0.285833265327515,392,265,134.314923295247,2.69030479289304,200,15542.6776047813,38,43,15,0.799625344264821,0.857615527000907,8709,677.078963363658,14085,760743,74.0473695855893,22.2168367346939,21.4383561643836,5376,1.13157894736842,159.717487493845,345.758306748805,0.677749360613811
"209","1822e","CORYAV","Corylus avellana","Common hazel",5,75.9447237379426,183.419358451667,21.098728629085,"N",2,12.0953049219543,0.284144258624232,393.977495404133,0.100087552250395,0.0349616626258412,0.123157284235701,0.0994787834705049,0.021143438775159,0.00540308951702539,0,0.45684785821737,0.441230828273103,0.389007875136799,0.385238040380279,0.413055833333814,0.389331106043823,0.33085554263621,0.324754986468893,0.252120066915553,0.252120066915553,0.249457560883994,0.249457560883994,841,589,297.914930643249,3.00819466169089,449,26572.8122825715,36,119,21,0.766485070223836,0.786767700886885,16511,1467.27648520136,27028,1588162,37.2811739605616,19.6325802615933,18.9006993006993,10517,3.30555555555556,402.489038001071,427.696516818781,0.701190476190476
"210","1824","ACERPS","Acer pseudoplatanus","Sycamore",1,97.1979683376431,152.871846927095,11.2629940467,"N",4,17.0361123051808,0.472129938445508,260.707895223255,0.195618558312051,0.0182652888388155,0.0925898832418926,0.0393235376155114,0.0126263396034379,0.262408249338747,0.0469166398071032,0.275387841942747,0.264575317800043,0.24904270780504,0.245946702715141,0.390083534768152,0.356063542133495,0.311061450828182,0.300617185924089,0.117893838717714,0.117893838717714,0.117620928208781,0.117620928208781,409,319,156.557304223496,2.81905283378444,191,23670.5541648682,45,40,15,0.75052948620505,0.79651901619393,12011,801.557043433828,20922,1465279,120.017085024599,29.3667481662592,28.739010989011,8911,0.888888888888889,137.54561510819,342.277713865519,0.781862745098039
"211","1826","ACERPS","Acer pseudoplatanus","Sycamore",1,91.7365532438543,193.181989609127,33.51244765268,"N",6,20.472184495238,2.01239472955282,687.30399008322,0.389219525334501,0.0535230040817184,0.229397050129287,0.166948556868172,0.164097899380303,0.27885402064947,1.11957419844387,0.196477395479831,0.193336499394625,0.185596375860759,0.184851462631213,0.332176094359315,0.311615705690695,0.275284904384091,0.268964401887159,0.0884958536370885,0.0884958536370885,0.0883803894087768,0.0883803894087768,874,669,318.970683318678,4.61338008069826,417,17635.6108109601,27,166,38,0.730509260977763,0.758320813841209,12698,1560.47958136883,21190,934718,14.6450628112416,14.5286041189931,13.7329876863253,8492,6.14814814814815,407.164065459467,300.376451038519,0.766323024054983
"212","1832","ACERPS","Acer pseudoplatanus","Sycamore",1,109.890549407829,164.508572554778,7.28077801690001,"N",2,9.59925551901464,0.147561964076999,67.86660180876,0.137114280451007,0.0042268525471692,0.0248385913794335,0.0229033097244219,0.00931009375556524,0.0862831166704086,0,0.283132601989678,0.279390839770786,0.261049384631439,0.26029845450295,0.399571332703152,0.37922293284301,0.331997323092005,0.326573237273221,0.140860590548291,0.140860590548291,0.14039523339222,0.14039523339222,77,61,30.2015623265623,3.10070630112378,33,1078.91461390758,16,19,4,0.732541063653118,0.799756720962172,710,126.307427470757,1165,10837,10.9772305616461,9.22077922077922,8.44202898550725,455,1.1875,30.705110278131,73.3492388934232,0.802631578947368
"213","1847","ACERPS","Acer pseudoplatanus","Sycamore",1,81.6095083271786,192.101637555904,11.827701640685,"N",8,12.3812227771692,0.16297383275302,98.2084135662327,0.136178875356734,0.00735101317328519,0.0285178004664006,0.013688128155428,0.013503132905018,0.0999137580528879,0,0.247538929386574,0.243813819930966,0.227732592125474,0.226847337520499,0.323752120435127,0.310176126625991,0.268858690834,0.265502435583856,0.140536389363038,0.140536389363038,0.140074235872024,0.140074235872024,170,123,57.0825715276011,2.52149468251146,89,7215.07964862824,33,24,13,0.8337951997865,0.861620747628397,3766,352.733362138152,6302,195452,61.9766089965398,22.1529411764706,21.5085324232082,2536,0.727272727272727,62.4189227559261,189.986731898756,0.727810650887574
"214","184a","ACERPS","Acer pseudoplatanus","Sycamore",1,95.9566555733379,130.415867208561,28.199731519465,"N",5,26.3103155993975,2.52810693146097,773.603866992983,0.467579754404514,0.0569242976763739,0.27469511225407,0.233047602697197,0.121783686934995,0.334676903451163,1.50697932844717,0.181256919299012,0.175783506832471,0.1664869274189,0.164829480716751,0.36159037870048,0.342555323147534,0.296502240944963,0.291263686423543,0.0245376136743416,0.0245376136743416,0.0245351514214887,0.0245351514214887,1186,907,454.477812999507,5.12709188882665,563,26340.3213211426,27,185,45,0.72891603993882,0.75429265212117,18208,2036.52842061174,30559,1398325,19.762797562342,15.3524451939292,14.6005733397038,12351,6.85185185185185,575.287563281367,369.572616576484,0.765400843881857
"215","1859","ACERPS","Acer pseudoplatanus","Sycamore",1,117.07312673737,139.070751210564,25.7148862661,"N",2,23.005598893699,1.71221107111335,666.741601588742,0.336493575257977,0.0434796473437908,0.219527277808523,0.244651027771592,0.125097810292772,0.266294455256002,0.813160852640667,0.235070913734196,0.228771241049308,0.216878255787464,0.215073636173203,0.389305421988173,0.366957512148831,0.318632808483846,0.312822664824566,0.122350519366915,0.122350519366915,0.12204549036498,0.12204549036498,1029,798,373.621143684531,2.87883734149855,448,38955.7906683155,39,162,41,0.759992652146041,0.768940135694135,22391,2006.43291808118,38208,3571316,38.2834892113169,21.7599611273081,20.9129720853859,15817,4.15384615384615,479.881836209122,448.353492719407,0.776264591439689
"216","186","ACERPS","Acer pseudoplatanus","Sycamore",1,91.3746856793494,189.250608613255,58.121694652825,"N",5,20.5620349963858,2.99003510763302,1269.27550227376,0.45568035105196,0.0980489276559641,0.424457197017349,0.304748773041827,0.175395810791559,0.395238344505302,1.59214605462102,0.234294687205729,0.230717378004305,0.218054752870515,0.21723531334512,0.350037570982163,0.333009682819857,0.289167782158047,0.285142403718097,0.0601670545034454,0.0601670545034454,0.0601307595374935,0.0601307595374935,1960,1504,737.190585173107,2.66364201346133,916,69675.0598377414,33,306,50,0.717154044819395,0.7393612401419,41292,3515.05499574069,70125,12867890,22.4495460224906,21.0673469387755,20.2439376443418,28833,9.27272727272727,883.850654652523,741.335065241112,0.76773864216437
"217","1861a","ACERPS","Acer pseudoplatanus","Sycamore",2,110.764511345851,163.820360133812,17.87106614975,"N",8,17.7778417245235,0.661320963685211,499.401863588602,0.218355891799118,0.0398780712277365,0.182065842846884,0.0655660942876917,0.0474700027990118,0.223051406284404,0.103289546239482,0.27573549690548,0.268893701220153,0.249120238869687,0.247365039609302,0.365454518145266,0.348229898804037,0.300884864408152,0.296696905586641,0.181117388410537,0.181117388410537,0.180128796972872,0.180128796972872,838,651,333.184095398118,2.80746006952789,370,24081.2858889156,35,106,19,0.703660797246064,0.717126039502616,15015,1486.74846068503,25401,1522810,31.894174959131,17.917661097852,17.0591000671592,10386,3.02857142857143,386.94369876476,349.24099481834,0.777777777777778
"218","1861b","ACERPS","Acer pseudoplatanus","Sycamore",2,110.468889194997,163.438104384671,7.32343649915,"N",6,9.48759536136042,0.0977751892053038,84.1209072906643,0.0953811234651386,0.00683306874876634,0.0276037573998519,0.0179693372510112,0.0338189934599058,0.0115500323457685,0,0.365034697185057,0.360241230120855,0.33386782905971,0.332854999679136,0.37067989029308,0.359407527132928,0.313054324064496,0.310904686038749,0.279161836560124,0.279161836560124,0.275550030053946,0.275550030053946,125,102,46.6512451130404,2.50845935194408,49,3881.04590224829,27,29,10,0.732476392452018,0.773973299001162,2171,252.274639024961,3776,80113,27.432576,17.368,16.6343612334802,1605,1.07407407407407,50.3312398434737,134.156310253542,0.82258064516129
"219","1862","ACERPS","Acer pseudoplatanus","Sycamore",1,76.8131748616434,197.685948832385,4.61583382392,"N",3,7.26801299336553,0.0320289889960485,61.7256236603017,0.0587735247490337,0.00602963338520144,0.0152122199601074,0.0107871356507397,0,0,0,0.312326930561811,0.30807451537381,0.285294617291377,0.284522059516346,0.323517431264347,0.311360110862619,0.271987826101016,0.268963620505086,0.173821299974699,0.173821299974699,0.172947319718899,0.172947319718899,103,73,35.7604819872773,2.05710856533811,51,2627.11339650636,24,26,7,0.757597443943163,0.818675031055783,1515,180.39370609382,2485,47702,23.4879819021585,14.7087378640777,14.1193181818182,970,1.08333333333333,36.8394912121731,113.993123620629,0.715686274509804
"220","1867a","Unknown","Unknown","Unknown",2,-2.52184966719366,176.296226947673,34.6853997184924,NA,3,10.4573729020561,0.498297974229208,864.618315023109,0.15929671276101,0.080215943521816,0.236200137479777,0.0717938402025778,0.0249484498478037,0.0851396031772341,0,0.479483040613629,0.454753276370469,0.403125744736409,0.39638335319037,0.400321079626939,0.375497028807885,0.32122063067127,0.314638025578473,0.458247195588335,0.458247195588335,0.442376821023125,0.442376821023125,1523,1106,576.051984906598,2.3068329634633,737,61353.3842961538,45,166,28,0.737425241420695,0.754382089537645,34399,2607.75764881945,57566,7381396,57.743529828685,22.5863427445831,21.8965386078357,23167,3.68888888888889,623.372690880498,597.084129108592,0.726675427069645
"221","1867b","Unknown","Unknown","Unknown",2,-1.58187566679809,175.88843530481,11.0227834848653,NA,6,6.40397449028649,0.0902299057865599,161.002535987494,0.0779697487850782,0.0162789568927201,0.0456946351968898,0.0213009410947299,0.0069553726022202,0,0,0.49912890202192,0.468863446757285,0.41537157072282,0.408297882078911,0.429344542977315,0.399281629829092,0.341709386206474,0.333615992858998,0.350516046766526,0.350516046766526,0.34338252202739,0.34338252202739,270,196,95.1610148697142,2.8595551131878,124,7518.77428610642,28,44,10,0.802404285681026,0.817542579454944,4568,502.351802750628,7514,218578,30.3118792866941,16.9185185185185,16.1244635193133,2946,1.57142857142857,123.83659755344,204.304413882955,0.728624535315985
"222","1871","ACERPS","Acer pseudoplatanus","Sycamore",1,113.733331975597,188.794409293612,20.5826345677,"N",5,18.3771161191831,0.453130422901595,329.633325442817,0.190619105159588,0.0269576046410024,0.108063115500556,0.046586827079729,0.00657090201125168,0.243096838229653,0.0218551354394029,0.21512441572204,0.213365403806558,0.199829075978708,0.199464962107374,0.332016624093468,0.320854709659252,0.277889956384545,0.275206828557172,0.0782253090712828,0.0782253090712828,0.0781455541051145,0.0781455541051145,494,361,180.898384493268,3.2778804392634,242,11319.0820569927,27,81,25,0.726121604642812,0.759182620554911,6954,806.147430417028,11471,484554,20.0345686701962,14.0769230769231,13.4163742690058,4517,3,216.197666402725,281.070735889243,0.732251521298174
"223","1873","ACERPS","Acer pseudoplatanus","Sycamore",1,14.4634801899512,127.712247872724,12.999653867756,"N",1,14.6376376689981,0.24660092411358,215.627471800086,0.141343978333586,0.0190989942902604,0.0756072824984058,0.0313492693765649,0.0134521896522662,0.107093188296083,0,0.212704837819994,0.209806120913898,0.199697567499895,0.199050463943139,0.301077659531512,0.290834217571616,0.252004534320815,0.250141578221501,0.16043734678686,0.16043734678686,0.159749952044194,0.159749952044194,266,222,102.846660997241,2.30976413398182,103,6290.14834794397,22,62,13,0.728464473730813,0.758882855986883,3956,512.879385389485,6795,204816,13.5099779523998,14.8721804511278,13.9241803278689,2839,2.81818181818182,110.584348767792,163.577987777608,0.837735849056604
"224","1877","FRAXEX","Fraxinus excelsior","European/Common ash",1,135.326599384615,100.647716317807,15.04080131216,"N",5,16.0971146273217,0.515602896723102,367.1875880846,0.166832948228195,0.0291061255205276,0.151855462267848,0.074529568731139,0.0259537881250121,0.204660379172059,0.0294975729065158,0.291982009925424,0.284269646557726,0.267392676459724,0.265382890499815,0.361051137116562,0.342600194314764,0.294906393670834,0.29039469187694,0.218940317474283,0.218940317474283,0.217195359272503,0.217195359272503,559,421,198.24761382385,2.15822150211004,240,22411.5269242385,34,70,14,0.772567093718521,0.801937492135294,12290,1028.95628551944,20791,1632561,38.4899561893363,21.9856887298748,21.215306122449,8501,2.05882352941176,240.485003031783,364.209757060456,0.754480286738351
"225","1880","ACERPS","Acer pseudoplatanus","Sycamore",1,127.727943302673,189.688127781281,32.9956302938999,"N",2,18.005325985098,0.61757611984432,403.441384927298,0.230572719079249,0.0340168668030789,0.130606255305974,0.0426929331967773,0.0303303269785255,0.199438069173912,0.180491668386052,0.277391797540466,0.274919613321929,0.258643877211988,0.257979998516047,0.342182043575639,0.324783318526688,0.286469231971506,0.280439563765255,0.0472487234782222,0.0472487234782222,0.0472311454356662,0.0472311454356662,602,445,232.22903624892,2.78229651945545,293,15797.4375730184,29,94,20,0.705788409021709,0.726884600767774,9825,972.859150789415,16257,1186037,23.2311039613249,16.3205980066445,15.5272206303725,6432,3.24137931034483,255.879416440118,294.792482105461,0.740432612312812
"226","1892","ACERPS","Acer pseudoplatanus","Sycamore",1,30.9022717951779,104.293732081306,8.38407331893501,"N",9,13.2495696499299,0.128734294809562,115.29576241625,0.119033568620758,0.00983982244393617,0.0321019540416245,0.0106405600186581,0.0416268396165025,0.0345251186888408,0,0.255770612236164,0.250873658721701,0.236123255947394,0.234896904227307,0.348689343696447,0.328227359754628,0.284894430833703,0.279861593649909,0.119393598954502,0.119393598954502,0.119110145120637,0.119110145120637,180,149,68.0485432284488,2.16795228765433,67,10224.8780774437,42,21,5,0.748851073805516,0.773696530997463,4986,410.884783344489,8878,293099,107.121111111111,27.7,26.9848024316109,3892,0.5,60.8361689177366,209.27950010406,0.832402234636871
"227","1914","ACERPS","Acer pseudoplatanus","Sycamore",1,104.136504241616,169.324573030944,19.323443877905,"N",7,11.1667040702788,0.169774027576011,212.261589858838,0.117730897224945,0.0203353244391685,0.0656041018860127,0.019467737000331,0.0138398067530669,0.0505270574974323,0,0.337723446110235,0.333927269311825,0.302940668567375,0.301805490503129,0.32661954825403,0.313236110338129,0.272576581731852,0.269166999624289,0.377482773927165,0.377482773927165,0.368581637893486,0.368581637893486,303,242,114.40317692306,3.26884462317253,118,7343.25811618724,26,62,19,0.761968118996085,0.804355672614031,4495,565.31202883861,7673,202683,19.3721094881765,14.8349834983498,14.0788990825688,3178,2.38461538461538,127.764984978489,179.935788186787,0.801324503311258
"228","1918","ACERPS","Acer pseudoplatanus","Sycamore",1,59.596662140053,145.997329365151,15.799520597145,"N",1,18.4902501285728,0.575433721779074,353.839485895173,0.1905205774931,0.0276873956276191,0.125202109390256,0.0811755193301465,0.0444590108435372,0.279666031674081,0.0172436549134342,0.275833799205556,0.269453579063941,0.250442266502504,0.248936838055083,0.364032124124689,0.347035873082386,0.299056112186707,0.294944712521317,0.0871341909715756,0.0871341909715756,0.0870239736909522,0.0870239736909522,608,459,219.447341857077,2.30439943904866,275,23329.8837517596,38,88,25,0.745747925113351,0.77457506176432,13038,1113.51441152806,22132,1964449,28.2041096779778,21.4440789473684,20.7422680412371,9094,2.31578947368421,248.752538215856,346.028817694535,0.756177924217463
"229","1920","ACERPS","Acer pseudoplatanus","Sycamore",1,110.860583706001,165.830747551801,16.61762964095,"N",6,16.0040372405656,0.320981233080457,253.441907440571,0.169059452933727,0.0191903926732364,0.0973785733661785,0.0350072585491094,0.00626670477238934,0.163138303719544,0,0.268059634478569,0.264636968855976,0.249316752630726,0.248447270221943,0.352125294759937,0.338852988830649,0.29546348230847,0.29231865347809,0.20285416996692,0.20285416996692,0.201465794381152,0.201465794381152,386,312,160.831316818258,2.11895988559571,159,13013.2617145577,34,68,13,0.719368136374686,0.73865738830291,7404,723.259568734602,12840,602152,35.3298075116111,19.1813471502591,18.3954154727794,5436,2,157.940609846261,236.502935392217,0.81038961038961
"230","1923","ACERPS","Acer pseudoplatanus","Sycamore",1,127.863409250868,175.910605855192,11.1998480265,"N",8,15.4629065917202,0.288647704963853,195.822395512448,0.154524809311483,0.014687842060731,0.0574657597715713,0.0346273130405252,0.0602753080862696,0.121591482004756,0,0.245680877645711,0.238628982816724,0.219585898091718,0.217833731216962,0.365429240005928,0.345444948784236,0.297196373210684,0.291840019301442,0.0600439068804697,0.0600439068804697,0.0600078342934223,0.0600078342934223,355,260,115.636252842892,2.24510042983961,169,15730.5118827532,38,41,9,0.7882203680168,0.815522265805096,8577,713.428573931932,14505,739780,72.2474588375322,24.1605633802817,23.5853658536585,5928,1.07894736842105,144.134337735407,291.208561881725,0.734463276836158
"231","1926","ACERPS","Acer pseudoplatanus","Sycamore",1,20.6820134925181,141.918992268237,8.10939525270999,"N",8,17.1846935111758,0.443379862176885,218.284262891619,0.188535257027072,0.0157072511102097,0.0836370271413188,0.0785754071659596,0.0204382621765926,0.235214704611664,0.0098072099711408,0.278587713647114,0.274513924373616,0.261115202606829,0.260005548060408,0.378285297904905,0.361472590228435,0.3155605034207,0.311251458158392,0.0872172391089428,0.0872172391089428,0.0871067064615598,0.0871067064615598,265,218,110.239883141678,2.63042628386664,124,6083.54598036957,24,54,17,0.692899576938444,0.720381537285526,3740,467.095278974264,6419,200717,20.3796368814525,14.1132075471698,13.2898550724638,2679,2.25,103.192177049659,167.536466258644,0.825757575757576
"232","1927","ACERPS","Acer pseudoplatanus","Sycamore",1,114.955420216066,195.167994300352,14.28684033545,"N",3,18.8633204499749,0.552920954487403,262.776479727522,0.21631830025185,0.0180610833548871,0.114466384043504,0.0563621537040573,0.033202032430643,0.173836466930377,0.156992834023934,0.226380232322283,0.224724958515693,0.214328667251131,0.214018385474668,0.3121962446772,0.298585128289949,0.260109353748625,0.256679778596095,0.177468343614175,0.177468343614175,0.176538248193592,0.176538248193592,313,232,111.279264490464,2.40981262976917,144,8356.2696748962,25,56,14,0.772841095353418,0.820635154999853,5049,555.374757377744,8317,321110,20.1905092427196,16.1309904153355,15.2605504587156,3268,2.24,132.326298967993,222.441882601522,0.743589743589744
"233","1928","ACERPS","Acer pseudoplatanus","Sycamore",1,28.7701242261534,170.128445921772,27.41268928798,"N",9,16.0150375697178,0.483068936796677,444.452387191118,0.185748992724845,0.0410329050103099,0.132814433815057,0.0633895433876972,0.0258711579896808,0.203761449568066,0.0161994470258654,0.255993551491962,0.251082414972297,0.23538353949364,0.23420771001867,0.305327952005338,0.292198479118549,0.25274354338335,0.249812913097866,0.0380775274699125,0.0380775274699125,0.038068326714504,0.038068326714504,704,534,259.129049469388,2.77654569907761,315,27091.3966628517,35,97,17,0.774184104651312,0.800673706130905,14961,1315.53398873866,25438,1865456,36.2677536641271,21.2514204545455,20.5476575121163,10477,2.77142857142857,308.639762814197,378.886349528898,0.759601706970128
"234","1931","ACERPS","Acer pseudoplatanus","Sycamore",1,13.0264703043362,129.610739834363,10.020735221146,"N",0,14.8725238516582,0.262880920290038,167.134222015863,0.156768900369658,0.0119377650390123,0.0567100474814036,0.0281715958523052,0.0218637519661249,0.144197759951192,0,0.260251313821067,0.253320143333856,0.242045503792513,0.239920270120938,0.324437778438127,0.30618206135225,0.267453732456368,0.262720814704146,0.163124366200719,0.163124366200719,0.162401883547831,0.162401883547831,237,178,89.1466015335429,2.07694432700065,113,8458.17649414877,33,53,16,0.793876740535162,0.82505644413395,4670,446.503629599364,7888,315431,27.1954636899357,19.704641350211,19.0072289156627,3218,1.60606060606061,102.6366537833,207.292401579629,0.754237288135593
"235","1948","ACERPS","Acer pseudoplatanus","Sycamore",1,81.049737756439,184.752208632856,9.710325885675,"N",0,16.1619458255169,0.226160396038141,126.699003016146,0.147296458522608,0.00854760831778689,0.034270798958571,0.0309273767279332,0.0171034742736871,0.135311137760162,0,0.236456889410301,0.235231434532841,0.226432388884547,0.226184803887128,0.337460644831945,0.321276955610336,0.282585450146686,0.278942165481445,0.256963955041672,0.256963955041672,0.254145368150704,0.254145368150704,199,148,65.0638093257507,2.26578646431794,96,8881.40386099957,34,36,6,0.755643169526122,0.78803373388324,4750,424.159794475416,8064,288617,46.6160955531426,23.8693467336683,23.2391930835735,3314,1.05882352941176,82.3219287613827,218.058492667195,0.747474747474748
"236","195","QUERRO","Quercus robur","Pedunculate/English oak",1,138.27255747519,133.314016524316,201.042643555,"N",0,23.5185153435886,18.9675023793876,4778.66973733021,0.994022642004859,0.30062146269035,1.45704185911721,1.93960365633785,1.16100485347709,2.78660223456953,11.3226283131955,0.377620419318792,0.36896428353424,0.34202624273744,0.339966394866757,0.419859799034968,0.395385447742525,0.340221983507187,0.333899410034382,0.172448138830756,0.172448138830756,0.171594688008566,0.171594688008566,7950,5911,2906.79801723559,3.92613836911927,3893,433219.29859787,64,674,89,0.737469409343082,0.758153176051955,233963,14550.8424958493,399953,181757665,91.3524240496816,29.4293081761006,28.8545559483443,165990,10.53125,3376.40032461137,2008.38168181958,0.743615549125676
"237","1950","Unknown","Unknown","Unknown",1,15.2479860033957,122.665203732717,0.0977418113499983,"Y",2,4.81655459499694,0.0137058504530724,5.21596803220374,0.0658322112008246,0.000134543885349381,0.00111364370058121,0.00786879823971637,0.00458886462742543,0,0,0.114540218529488,0.114540218529488,0.113492524306318,0.113492524306318,0.165921806882664,0.164538354872905,0.141479326382487,0.141413751143318,0.269947454730377,0.269947454730377,0.266680794719027,0.266680794719027,1,1,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,2,0,0,1
"238","196","QUERRO","Quercus robur","Pedunculate/English oak",1,22.383115398252,189.229696131873,35.56118855239,"N",8,17.4078117330731,2.91632820445297,706.274004850284,0.635695140452681,0.0513341387820881,0.226918002108729,0.134583200783094,0.0872328178577174,0.359098281331507,2.05716176358983,0.3398474654989,0.336234997887016,0.318919098989831,0.318006284601294,0.394713224240504,0.373166633282193,0.323420345412373,0.317921353862203,0.270944411918778,0.270944411918778,0.267641514324302,0.267641514324302,1067,833,417.235272193808,2.43664050578949,525,33236.8784582818,36,176,30,0.686206932409508,0.699770947550996,21318,1923.46597662152,36407,3470048,25.1823302640605,19.979381443299,19.1615789473684,15089,4.88888888888889,505.900980023752,413.246632605963,0.781425891181989
"239","1968","ACERPS","Acer pseudoplatanus","Sycamore",1,9.38711969805188,147.491657499321,16.060398246552,"N",9,9.07423052095305,0.19617173549951,172.270474475682,0.132072017834533,0.0153013050058497,0.0596640931137664,0.0253667573237617,0.0167099075162623,0.0791296725398696,0,0.400918974742566,0.389936688955971,0.362964402470004,0.359619191794283,0.348484849412961,0.327881211700416,0.285140609858675,0.279200168174379,0.361864106726465,0.361864106726465,0.354018231771382,0.354018231771382,261,185,95.2297343729257,2.58322621836453,133,8616.10112318279,32,41,8,0.673094391985604,0.679377837073463,4961,444.910404959604,8219,341254,40.7662248058602,19.007662835249,18.4282511210762,3258,1.28125,110.828935568562,225.251986742747,0.711538461538462
"240","1970","ACERPS","Acer pseudoplatanus","Sycamore",1,80.5118170466234,196.433592079838,4.585257577955,"N",0,19.2043235522692,0.303156232590602,120.072908265823,0.16812739254858,0.00843886594931088,0.0406569934126011,0.0383414455535689,0.0235624878260011,0.19215643984912,0,0.178259649883576,0.176473244831395,0.167072632556857,0.166696209259204,0.287023632866086,0.278247029660876,0.240743492812542,0.238700630463585,0.0855333096341717,0.0855333096341717,0.0854290549167631,0.0854290549167631,170,127,60.6716291734245,2.15921280201239,80,4912.11655616932,24,25,6,0.757590166150342,0.777696046250966,2737,305.851972539748,4600,120445,25.8429411764706,16.1,15.4882154882155,1863,1.04166666666667,68.8967316465757,179.444230934195,0.751479289940828
"241","1972","ACERPS","Acer pseudoplatanus","Sycamore",1,122.23957565457,196.236069916562,35.84725872745,"N",6,17.2435492200028,0.651002842037863,665.642155492161,0.195627380485035,0.0593758843264592,0.220487977926594,0.100455688587317,0.0376510392759175,0.195143873609031,0.037888378312545,0.278369540836411,0.271822946930406,0.250956445527548,0.249155697498943,0.349672330910724,0.333905894636919,0.288706940873399,0.284739357663747,0.168773578403215,0.168773578403215,0.167973479691998,0.167973479691998,1038,781,387.165372871583,2.53218856978554,503,40683.801915596,40,120,23,0.720609496755907,0.736455620585741,23042,1865.54037101764,38753,3856836,51.3401903022338,22.1984585741811,21.304562946674,15711,3,438.100695289256,497.529265201742,0.753134040501447
"242","1975","Unknown","Unknown","Unknown",1,140.256071525443,146.568914691276,7.66648028149998,NA,9,7.98244935281676,0.0498417323693883,67.4920754745607,0.0824986303862782,0.00602297422184551,0.0205464762849362,0.0164961991059455,0.00677608275666108,0,0,0.364464712853566,0.351279511888674,0.328510558476724,0.324665958830533,0.365373675904181,0.346324438339321,0.302115245480888,0.297543920280143,0.265794325281558,0.265794325281558,0.262675782815233,0.262675782815233,84,75,36.6890094984135,2.16429946906986,31,2280.52137680863,20,21,4,0.721514766952294,0.735702038378967,1254,176.199104276223,2231,28986,20.1139455782313,14.9285714285714,14.0314465408805,977,1.05,33.9543785422074,94.6296404708854,0.903614457831325
"243","197a","ACERPS","Acer pseudoplatanus","Sycamore",2,7.06620005777836,164.594794547206,74.906292468599,"N",7,22.5097569885747,4.31791959599234,1617.91374477969,0.557612122601316,0.11192750428196,0.602417527514487,0.558752741594352,0.383986624514245,0.396325504552637,2.26450969353465,0.249043863302505,0.244277708117697,0.232324864843109,0.231244112702321,0.373144854494241,0.35348472887852,0.306907394116737,0.301953076334597,0.165893375557131,0.165893375557131,0.165133507374509,0.165133507374509,2241,1810,898.302628494422,3.22281788080896,959,70734.3411694031,34,372,96,0.689034156940694,0.713026838103584,41237,3952.13835473708,71351,13634902,25.8645055704996,18.4011601963409,17.6131819303876,30114,10.9411764705882,900.450169684567,581.81895402872,0.808035714285714
"244","197b","CORYAV","Corylus avellana","Common hazel",2,6.19876853375373,164.778125098735,13.886382202585,"N",9,8.32552093923218,0.0876094124052319,164.182708864289,0.0835241720725302,0.0162951696472131,0.0504441959157681,0.0125457846349207,0.00832426220732997,0,0,0.362976942996283,0.350750994966037,0.321329874720276,0.31862579548651,0.329742129206949,0.315893590858254,0.273917825086491,0.270783899386062,0.35343638574978,0.35343638574978,0.346123823511679,0.346123823511679,284,218,112.603576115371,2.76729130564022,125,6568.10436864022,27,60,14,0.65643785304543,0.675295563988811,4239,487.209462515487,7090,207105,23.5050957151359,14.9260563380282,14.1235059760956,2851,2.22222222222222,131.529940324852,181.643934939185,0.770318021201413
"245","1986","FRAXEX","Fraxinus excelsior","European/Common ash",1,10.1810140504862,168.705486279919,5.80959416418352,"N",0,17.353803701752,0.116447869709208,83.8276652878152,0.116866073976337,0.00753198917412936,0.0165855366852367,0.0122484989227519,0.0440105754322932,0.0360712694947973,0,0.291320375289252,0.290423707241239,0.272422179983962,0.27203595926113,0.299107661019844,0.289809101188911,0.255347625931624,0.252981311154907,0.102036536453052,0.102036536453052,0.101859570471125,0.101859570471125,91,67,32.3905968000008,4.12270668712214,42,1386.41657387269,21,22,8,0.724843357119991,0.769696166772238,929,156.462694677963,1484,12928,28.494867769593,10.2087912087912,9.39240506329114,555,1.04761904761905,39.7625900323979,85.3440573030796,0.744444444444444
