"","Tree_ID","species","latin_name","common_name","stem_count","stemlocx_m","stemlocy_m","DBH_QSM_sd_m","VerticalCrownProjectedArea_pts_m2","Vol_QSM_sd_m3","Vol_QSM_D0_25mm_sd_m3","Vol_QSM_D25_50mm_sd_m3","Vol_QSM_D50_75mm_sd_m3","Vol_QSM_D75_100mm_sd_m3","Vol_QSM_D100_200mm_sd_m3","Vol_QSM_D200_500mm_sd_m3","Dead","QSM_iteration","height_m","tot_volume_m3","tot_length_m","zeroWeightCyl_count","DBH_QSM_m","Vol_QSM_D0_25mm_m3","Vol_QSM_D25_50mm_m3","Vol_QSM_D50_75mm_m3","Vol_QSM_D75_100mm_m3","Vol_QSM_D100_200mm_m3","Vol_QSM_D200mm_m3","A_w","alpha_w","M_w","mu_w","A_l","alpha_l","M_l","mu_l","root_A","root_alpha","root_M","root_mu","n_leaves","n_innerN","B1I","B2I","CherryI","Coll_likeI_ln","maxDepth","maxWidth","modMaxDiffW","IbasedI_meanP","IbasedI_meanW","SackinI","sshapeI","totPathL","totalCophI","VarLDI","AvgLDI","AvgVertD","totIntPathL","maxWoMaxD","rQuartetI_4rt","Coll_likeI_e_sqrt","resolution_n"
"160","162","QUERRO","Quercus robur","Pedunculate/English oak",1,23.689695886219,187.296489771445,0.00857386208841214,50.3392380799101,0.128678280995668,0.00199065536844722,0.00921090970783999,0.00983416262435996,0.0163964715481167,0.0589359240474982,0.167900215024893,"N",3,18.1271116365579,3.03308740067582,822.730187949656,0,0.53318041438903,0.0549788233273297,0.246395731454074,0.233436629933079,0.188004498930165,0.747782425555929,1.56248929147524,0.303557391371542,0.299634162754193,0.28179196160821,0.280707663977632,0.398973267916158,0.375686542428721,0.325419996547126,0.31945725292508,0.120933742281996,0.120933742281996,0.120639182368423,0.120639182368423,1304,996,492.001652161997,3.99364979302778,619,61646.5131861062,51,109,20,0.736953298448569,0.753155524203828,33011,2473.28545618893,56590,5592964,93.9505056409726,25.3151840490798,24.604347826087,23579,2.13725490196078,578.980808408821,583.838572922031,0.76438986953185
"161","1623","ACERPS","Acer pseudoplatanus","Sycamore",1,110.306410149235,160.13920501797,0.0019888578520235,7.85627824599998,0.00525039681040078,0.000611068478373053,0.0040312114944601,0.00437852538584985,0.00275068829764755,0.00497969796012941,0,"N",0,17.6566030337051,0.303467225640985,159.453978451298,0,0.174135732942966,0.0131505625756005,0.0485251076501636,0.0272916914086403,0.0224706327181348,0.192029231288446,0,0.244089881459697,0.240493343394118,0.228931697651413,0.228121714447684,0.34632726540085,0.329783580915564,0.286011946499294,0.282517753190098,0.148927715877981,0.148927715877981,0.148377803238125,0.148377803238125,243,184,83.176412694604,2.65294501603269,110,7257.8133915528,32,33,9,0.797287546712485,0.825445087905907,4183,466.551516773639,7044,249456,33.3616149299734,17.2139917695473,16.4964871194379,2861,1.03125,94.6262273638778,191.910209047931,0.760330578512397
"162","1625","FRAXEX","Fraxinus excelsior","European/Common ash",1,29.3260635522195,182.789148246409,0.0019888578520235,19.438853580445,0.020418129199317,0.00136951196274253,0.00696438788783548,0.00822037231934044,0.00811447524494081,0.00217707502227767,0,"N",1,15.3891405355783,0.358477363610422,372.319713136467,0,0.143516420888266,0.0333921252048158,0.117464582337699,0.0500939990400482,0.034081379781268,0.123445277246591,0,0.3172361196293,0.311405176077824,0.288348614509967,0.286729787743216,0.33783738782463,0.324075179983551,0.280691128845418,0.277314400532061,0.165981546489087,0.165981546489087,0.165220467185379,0.165220467185379,570,436,224.421838803664,2.08082327739718,267,20405.2811923825,34,75,14,0.709089110536814,0.731244065671932,11732,997.332403204859,20036,1401414,34.5765343182518,20.5824561403509,19.9165009940358,8304,2.20588235294118,260.139799174856,322.60690705724,0.766256590509666
"163","163","QUERRO","Quercus robur","Pedunculate/English oak",1,107.612828696598,122.003867049647,0.0123809890109348,61.86705057687,0.328222079289821,0.0056280453834627,0.0223055931813469,0.0200900044531423,0.0274183815233663,0.104427691357417,0.257030027937863,"N",2,23.375848860426,6.89106138082123,1342.27866763335,0,0.717095334893178,0.082668278655575,0.339437156804283,0.410226691390764,0.401740247775833,0.915533526056192,4.74145548013858,0.335345860994816,0.326984303904136,0.309271558530983,0.306430883101745,0.416441998755573,0.388269617533706,0.335715396816751,0.327970004357549,0.322396105422931,0.322396105422931,0.316840123559216,0.316840123559216,2237,1641,829.97329104126,3.82219232709386,1108,138637.790364115,67,214,56,0.743764959872801,0.756894485168233,74857,4131.43181294341,127275,23321868,117.128389548794,33.4631202503353,32.8197524497163,52418,3.19402985074627,1045.55245998103,1069.3729971984,0.733899821109123
"164","1638","Unknown","Unknown","Unknown",1,126.120284044598,201.86494054344,0.00198885785202351,14.8542963981,0.00869802020896455,0.00134085143987845,0.00459352816109321,0.0054318490590647,0.00188265058360545,0.00353668434297509,0,NA,7,14.95589876672,0.303124644742589,241.567495236942,0,0.158665329272126,0.0195411368259364,0.0913583332511085,0.0386823970660002,0.0133415317478073,0.140201245851737,0,0.28706116765067,0.281993054037311,0.263729862803404,0.26271054061246,0.343323506242182,0.331294046228809,0.28613978976629,0.283678533098887,0.127934570923696,0.127934570923696,0.127585866800237,0.127585866800237,342,258,123.019551455485,2.33233008453211,161,11429.7652641405,31,50,20,0.752654289272202,0.774861290369932,6504,638.570038441906,10974,530413,33.3388734995383,19.0175438596491,18.29,4470,1.61290322580645,141.999919148825,263.136560316748,0.756598240469208
"165","1657a","ACERPS","Acer pseudoplatanus","Sycamore",2,25.393444382735,134.377629132689,0.00234757558155454,18.5792576646,0.0110835213016642,0.00121547787997671,0.00740371487857792,0.00579246056528884,0.00139863944794034,0.00798596704287225,0,"N",2,11.7822876626486,0.291126253284812,312.002573135631,0,0.158752652293795,0.0305058599471266,0.0848963567853201,0.0293746011774494,0.0140235788627511,0.132325856512165,0,0.308940695978388,0.301253310991834,0.28093803715806,0.279453830067273,0.336265044918552,0.321574809749548,0.279376656420456,0.27616379235563,0.123506004007905,0.123506004007905,0.123192255459983,0.123192255459983,484,360,183.496681167018,2.90745034651815,224,17480.852029189,31,82,20,0.702849337993489,0.726248525133794,9838,824.292101737245,16643,1147185,39.7240113380234,20.3264462809917,19.7191943127962,6805,2.64516129032258,201.729190401,298.782954351923,0.745341614906832
"166","1657b","ACERPS","Acer pseudoplatanus","Sycamore",2,24.6555172814693,134.117405970908,0.00747443792015307,6.177337589745,0.00259077423005385,0.000615184681566172,0.00199104310450806,0.00203428521602953,0.000984765724044859,0,0,"N",4,7.30504460701388,0.0416529684058078,76.0095160660793,0,0.055716730362435,0.00683862977490356,0.0204325531778155,0.0112435791258376,0.00313820632725118,0,0,0.292200636083236,0.289203930191289,0.270486749103254,0.270010117407231,0.30718097787546,0.298213291012815,0.258345477473334,0.256529275830098,0.389461943184013,0.389461943184013,0.379690706490101,0.379690706490101,123,101,48.0515433237788,2.61794047609489,50,4587.0449813832,35,17,7,0.776620484937388,0.800497539058087,2316,252.642128019055,4116,76839,101.426135236962,18.8292682926829,18.375,1800,0.485714285714286,38.468480292556,141.666332444523,0.827868852459016
"167","1661","ACERPS","Acer pseudoplatanus","Sycamore",1,60.3859276519664,120.975443116313,0.00235937844922485,5.48711927971002,0.00306102742374009,0.000339085952914639,0.00142013446583051,0.0010827162669855,0.00100041150977267,0.00202524018824911,0,"N",9,11.6390956675657,0.089405517094128,62.6890485525911,0,0.108029499675231,0.00477318381107198,0.0186456409456872,0.00799297509707522,0.0369335948488052,0.0210601223914884,0,0.196551538911177,0.196198174016919,0.186753521577794,0.186666720330616,0.302110400756608,0.282801272226272,0.255905132139666,0.247966719408856,0.15556065553462,0.15556065553462,0.154934009131616,0.154934009131616,91,65,26.6366948484902,2.65143705609994,49,2264.26858858339,29,14,7,0.862767242781369,0.906970473929468,1276,185.634982373983,2086,28727,54.021494988528,14.021978021978,13.3717948717949,810,0.482758620689655,30.046005179057,106.509307962752,0.722222222222222
"168","1670","ACERPS","Acer pseudoplatanus","Sycamore",1,102.967003116153,182.867035418942,0.0237676250391157,114.79760923575,0.0498420839585719,0.0100698255239113,0.0172585048553226,0.0242231508141529,0.0269294212057509,0.039314761810485,0.132741523710889,"N",8,20.1786991827815,5.07857984188302,2981.61859121692,0,0.596294057069654,0.235778249311266,0.909712859536259,0.572393589139716,0.38594960587435,0.65343062544943,2.321314912572,0.279706409549232,0.272992054137279,0.25375123182513,0.252224088269725,0.374179969164125,0.35564108104591,0.306818438024149,0.302260887187203,0.0460926994709415,0.0460926994709415,0.046076380264092,0.046076380264092,5106,3828,1942.92358824622,2.54862868619355,2589,173472.126723799,46,691,107,0.701740133352002,0.719917144475477,104699,8916.73422946649,176667,51762249,32.1007378783269,20.5050920485703,19.7746809939557,71968,15.0217391304348,2387.80031051401,980.941762925337,0.749853085210578
"169","1679a","ACERPS","Acer pseudoplatanus","Sycamore",2,133.703090227731,109.219875176672,0.00434741302385683,17.662412312,0.018392027258208,0.0013503132270149,0.00570985298271445,0.0127526282619809,0.004791101626129,0.00720064043052295,0,"N",4,14.6422539151653,0.394131973755876,298.771410217432,0,0.139396673435205,0.0221470300098011,0.117634112027716,0.0911868136799769,0.0210576172378465,0.142106400800535,0,0.289594675177758,0.280035251020819,0.265037058213267,0.261607686624292,0.344781970803398,0.326570715030325,0.285433320348239,0.279857307512451,0.255324552702074,0.255324552702074,0.252559453081112,0.252559453081112,444,344,168.756739903085,2.73982210096572,191,14892.406371556,33,81,19,0.718516143996498,0.738722085130747,8365,784.607112645275,14232,804605,32.1118162081,18.8400900900901,18.0609137055838,5867,2.45454545454545,189.512351044985,300.346907026218,0.776523702031603
"170","1679b","ACERPS","Acer pseudoplatanus","Sycamore",2,132.000782421912,110.164042445342,0.00414573408591423,6.51932780695002,0.00489558758248464,0.000844099277191928,0.00245088156876055,0.00315621654919568,0,0,0,"Y",5,3.32131137994458,0.0382700955015823,56.9920644574865,0,0.052437980502369,0.00422232333267352,0.022627385898137,0.0114203862707718,0,0,0,0.391577757257268,0.377020871940236,0.348787552110587,0.344660842118439,0.348786137520754,0.334044565696076,0.291565212819581,0.28775579781349,0.890365457771168,0.890365457771168,0.777301719145471,0.777301719145471,84,65,34.131072990477,2.85887934137398,34,1722.18986742841,21,17,5,0.763325958348131,0.806836612100574,992,138.796980137025,1655,20892,27.2018140589569,11.8095238095238,11.1073825503356,663,0.80952380952381,31.053935809715,90.1968739461476,0.783132530120482
"171","1685","ACERPS","Acer pseudoplatanus","Sycamore",1,129.039998183763,114.75684689582,0.0217102126505784,31.7167085038,0.0229821186529392,0.00202216759168766,0.0164450713739296,0.00717074897803449,0.00340123407702192,0.0108074656694492,0,"N",6,15.2360556939014,0.496339085114072,456.709601545886,0,0.175433675869989,0.0378760236401307,0.185817632023197,0.0726324193681057,0.0191691327900953,0.180843877292543,0,0.314458171880523,0.30756149783252,0.28178393515833,0.280248059253608,0.367102917075812,0.351178934977364,0.301588607007275,0.297961087947052,0.129904043394608,0.129904043394608,0.129538995109669,0.129538995109669,756,575,291.962004599484,2.34723974910917,338,23755.9059331643,32,107,33,0.737447285161722,0.748267894853425,13853,1319.10137895161,23447,1969615,24.7534416029786,18.3240740740741,17.6160781367393,9594,3.34375,342.490243455117,356.658346739118,0.76158940397351
"172","1708","ACERPS","Acer pseudoplatanus","Sycamore",1,18.8663152272817,126.639407561394,0.00295145914949049,17.600386666045,0.0228786654622452,0.00135827671830597,0.00695541783862638,0.00548519840182892,0.00427661146221063,0.0173429736208689,0.00832181032542679,"N",2,19.3651291124474,0.440096057500923,290.967165144797,0,0.183906681294742,0.0247806249049487,0.101846872319111,0.0358640919504279,0.0240180779982985,0.231893940215396,0.0216924501127408,0.265163818673352,0.263415210398373,0.250440823980707,0.249982670840514,0.332859309888088,0.320499590658261,0.278996967563201,0.275875284341573,0.221784138446074,0.221784138446074,0.219970410987211,0.219970410987211,440,355,181.562549882579,2.64013483832876,197,13879.6005195454,34,69,27,0.692645706491914,0.72541842433237,8274,781.719732769712,14298,847279,32.729979338843,18.8045454545455,17.9849056603774,6024,2.02941176470588,181.058355393587,252.259619823115,0.808656036446469
"173","1713","ACERPS","Acer pseudoplatanus","Sycamore",1,108.659387047089,189.589453902151,0.0123043804304718,13.2603037393999,0.00398419098158933,0.00135046668236127,0.00197725895728125,0.00190100357901326,0.00318331336455406,0.00594853432124534,0,"N",3,10.1947975153616,0.0918159439261245,130.642233283575,0,0.0991541563731856,0.0117432152695928,0.0310396927565009,0.00937007401225674,0.0173429319667869,0.0223200299209872,0,0.35064240937444,0.345438527826661,0.324576185988053,0.323213511500588,0.36745790683952,0.350309971593995,0.306814250079349,0.302113462361506,0.206132949425959,0.206132949425959,0.204676255601088,0.204676255601088,208,169,74.667884437768,2.14067391625457,78,5790.52714826812,26,31,7,0.763586907341563,0.792970006794639,3443,430.137633969998,5906,150897,25.3337416789941,16.5528846153846,15.6657824933687,2463,1.19230769230769,85.134795645529,165.168198010614,0.816425120772947
"174","1720","CORYAV","Corylus avellana","Common hazel",1,2.74670953607594,177.054758680304,0.00175119007154182,15.5347970309025,0.0114076777264749,0.0013740056441755,0.00731508372601112,0.00386479712780927,0.00355992524424421,0.00305934200334744,0,"N",2,10.6212927479734,0.128116736275081,188.009503603569,0,0.10749914007115,0.0188309056073471,0.0453420365265297,0.0240877878701431,0.011222364845053,0.0286336414260081,0,0.33942864830995,0.328652957403391,0.303043335495287,0.300243639842866,0.381003955448418,0.359904483173398,0.311920687305818,0.30661640064434,0.364237399814956,0.364237399814956,0.3562368277993,0.3562368277993,286,216,112.570575563068,4.45399471205264,133,4682.65818565946,20,54,13,0.695216812478953,0.721203470633559,3438,469.088245091767,5664,92700,13.5380214191403,12.020979020979,11.2828685258964,2226,2.7,136.97856024055,155.859004582756,0.757894736842105
"175","1730","ACERPS","Acer pseudoplatanus","Sycamore",1,45.6077419246883,178.409486318733,0.00202484567313166,10.796740513585,0.0120940756846758,0.00181211858481007,0.00558389100106957,0.0064244442155938,0.00410461037947175,0.00190424724577668,0,"N",4,16.9792622420023,0.335873951871733,218.093478357788,0,0.155279140866662,0.0167155955567445,0.0698080502875198,0.053781337059091,0.0360519190361872,0.159517049932191,0,0.261273020597432,0.258546655984524,0.242207868950084,0.241540254692159,0.340989783974456,0.326966537394228,0.284723576791803,0.281203549366656,0.146306389170708,0.146306389170708,0.145784985843438,0.145784985843438,343,257,131.086302539274,2.02621235508534,157,10433.5284579441,27,65,14,0.72282374110133,0.724324357787589,6263,598.552169515479,10475,509811,19.1892323776658,18.2594752186589,17.4583333333333,4212,2.40740740740741,157.53264214026,239.702492999575,0.751461988304094
"176","1731","ACERPS","Acer pseudoplatanus","Sycamore",1,22.6635218416399,124.857037505308,0.00748034461475911,6.02052292248,0.00750999334220743,0.00125042254269281,0.00318146185848752,0.0026797698245418,0.00465338602337765,0.0108667656325937,0,"N",8,14.0553891533831,0.175919311747413,119.902352499208,0,0.131376434997728,0.00988151678096641,0.0332458296523898,0.0209699321409459,0.0153303681500241,0.0964916650230867,0,0.293468703957711,0.287869672096379,0.26777460442767,0.266455847447053,0.357064705727901,0.34269354665925,0.293856539552314,0.290778532754662,0.0886740884090788,0.0886740884090788,0.0885579253071298,0.0885579253071298,192,146,77.0771053639007,2.51985231040925,91,5822.20247932451,26,28,8,0.732925197186868,0.742550714658064,3295,336.554841342457,5582,174830,31.8853895399306,17.1614583333333,16.5147928994083,2287,1.07692307692308,77.3988793989855,164.972611623067,0.764397905759162
"177","1745a","CRATMO","Crataegus monogyna","Common hawthorn",2,21.5709584483199,132.721597811076,0.00689283041363351,15.29985781116,0.0263362867542104,0.00206933087267046,0.0100551155028514,0.00765131227919626,0.0093966923295021,0.00615772684893096,0,"N",1,9.69811525797764,0.267843432565315,369.278098602215,0,0.12674121651188,0.0333755166553277,0.12417525608373,0.0430214510597248,0.0361649398290813,0.0311062689374513,0,0.424978614651036,0.405467309405608,0.366098772176584,0.360535187763178,0.382474680634543,0.360627630150592,0.308837365394591,0.30322335262141,0.377645247139885,0.377645247139885,0.368732667376412,0.368732667376412,697,477,245.329054280864,2.72560349960781,348,33868.2853003243,43,62,14,0.739442383195955,0.771618712607851,18192,1139.87650267794,29967,3350577,85.7316640902083,26.1004304160689,25.5255536626917,11775,1.44186046511628,249.121754586909,450.960798515518,0.685344827586207
"178","1745b","CRATMO","Crataegus monogyna","Common hawthorn",2,21.115338096416,133.647262626053,0.00658469606149154,6.14107996233499,0.00338206051591827,0.00141957244341983,0.00299997332061666,0.00263614404341698,0,0,0,"N",8,5.34619588749082,0.0477210459795806,119.917435806212,0,0.0626714349638662,0.0126300231658796,0.0264378387432823,0.00865318407041872,0,0,0,0.416177122934798,0.406129092455314,0.367701623068902,0.365215132223734,0.365165089224349,0.344262022697965,0.298076993354405,0.292383604846725,0.561683883745422,0.561683883745422,0.532612123276711,0.532612123276711,220,166,86.0974452092405,2.90636619530843,101,7502.58828209363,29,38,9,0.797645674665468,0.832969029788227,4122,386.022352981219,6958,247704,51.0486776859504,18.7363636363636,18.0259067357513,2836,1.31034482758621,76.9459832313966,211.833699804369,0.757990867579909
"179","1747","ACERPS","Acer pseudoplatanus","Sycamore",1,118.10120043827,106.261807793014,0.00163299316185545,26.33106274845,0.0296048044148994,0.00200475416489349,0.0122136878051536,0.0201603726468365,0.0147845226802112,0.0263398882859613,0.00962339345828903,"N",2,21.3069335678059,1.58686244895107,525.006205210017,0,0.334069789513033,0.0311776559543966,0.223997429636414,0.217498088076309,0.139791950074215,0.195096110950575,0.779301214259159,0.257423244151744,0.251176366193792,0.236097859517556,0.234603962642491,0.364620829003906,0.346303338648512,0.302033372800319,0.297101958944224,0.123068391227933,0.123068391227933,0.122757964271733,0.122757964271733,703,538,247.102381692721,2.44679408324825,317,27671.7515629325,36,79,23,0.775142359896976,0.812693368975086,15390,1354.43581212081,26299,2162882,40.5231632770751,21.8918918918919,21.1917808219178,10909,2.19444444444444,275.450575504604,378.026017717037,0.766381766381766
"180","174a","ACERPS","Acer pseudoplatanus","Sycamore",2,63.6329360368978,154.80442757605,0.000971825315807551,75.758811802445,0.0312729915422238,0.00562999288564378,0.0162403629935139,0.0194273144109007,0.0265861449496879,0.0302055207735698,0.0199038241369169,"N",4,22.0572715632431,3.99133741742522,1837.60438901533,0,0.44031246378675,0.139698028375568,0.645575978211537,0.472431144306764,0.336750878641256,0.604827313059836,1.79205407483026,0.246823193521369,0.242390509869052,0.228823110391146,0.227578964058165,0.352895487965196,0.335815965416971,0.292045699784858,0.287656716997895,0.0908049469777455,0.0908049469777455,0.0906802091359174,0.0906802091359174,2651,2052,1028.53485044308,5.98298179587551,1215,56427.9800294829,28,488,72,0.712208427773013,0.734988528521214,40687,4569.53685909826,68591,4394150,16.5180439799021,15.3477932855526,14.5845205188178,27904,17.4285714285714,1236.51402653488,558.087731465253,0.774339622641509
"181","174b","ACERPS","Acer pseudoplatanus","Sycamore",2,64.3018355042275,154.852049765878,0.00108012344973464,11.35037631835,0.0105746026980791,0.00104972467739596,0.00331877266893355,0.00478707713011634,0.00571296248589447,0.00274013627147216,0,"N",0,11.8452551076755,0.193461375622205,170.566591202239,0,0.147264332659362,0.0162770710451645,0.0450745904485133,0.0129927531981624,0.016362742415484,0.102754218514881,0,0.251759927872884,0.247141925139595,0.22391990432575,0.223071064289085,0.332667394350752,0.319293152914387,0.274033554812448,0.270786575608822,0.263729666516726,0.263729666516726,0.260683067833297,0.260683067833297,311,216,114.734851682087,2.39026882754062,174,12502.192965767,36,43,14,0.726047094496497,0.743273599794212,6697,510.055841723093,11102,626581,52.3967700912935,21.5337620578778,21.0664136622391,4405,1.19444444444444,120.567508345755,322.421471203116,0.696774193548387
"182","1750","ACERPS","Acer pseudoplatanus","Sycamore",1,92.9836888781782,153.603170315712,0.00115950180872839,33.776931598155,0.0381453361063534,0.00215068887039835,0.0120694787486777,0.0139795973945975,0.0109661219637897,0.0106390391717617,0.0155424395081358,"N",4,18.0102476721554,1.35883559314003,581.039935511161,0,0.327939384408938,0.0432112253924452,0.221511514219819,0.174837061335928,0.0722493698281014,0.103785168374719,0.743241253989019,0.272811288715148,0.267920859943985,0.253193489318897,0.251966467252384,0.377971847476218,0.361309593901018,0.313620623112435,0.309645402147792,0.155071386968023,0.155071386968023,0.15445063004527,0.15445063004527,851,651,304.046326232648,3.93644603192015,367,25773.4375469942,33,107,22,0.764904581001041,0.790558551766831,14676,1556.18545202519,24800,1685877,37.7504946831059,17.2455934195065,16.5113182423435,10124,3.24242424242424,350.201301089294,370.266260615856,0.765882352941176
"183","1755","CRATMO","Crataegus monogyna","Common hawthorn",1,20.0478120594448,154.020180261965,0.00442342250600897,15.508021591475,0.00668663675633058,0.00234650429690854,0.00711333429338538,0.00224812065500013,0.00153232783460987,0.0010148271618722,0,"N",1,7.98131104430073,0.131517794524114,169.905764845044,0,0.126312768536988,0.0183749487299354,0.0407919308992545,0.00599445242483049,0.0131901695736576,0.0531662928964364,0,0.372594307107675,0.366753886651188,0.338711810758429,0.337426369144225,0.37774919038245,0.360266665421027,0.311361786804934,0.307082925426199,0.462432332683434,0.462432332683434,0.446126289340618,0.446126289340618,303,218,109.81681641372,3.29290675876921,148,7859.53606091485,23,51,10,0.747665231147752,0.792477286253324,4755,494.93518304454,7810,342197,17.3480377740744,15.6930693069307,14.9904030710173,3055,2.21739130434783,135.586291453674,243.30375012308,0.721854304635762
"184","1757","ACERPS","Acer pseudoplatanus","Sycamore",1,39.2846882169209,109.554134797461,0.00158113883008419,12.998037618555,0.0149298358999689,0.00240437351583344,0.0131541127850384,0.00458335198203851,0.00470192210973837,0.00267299027632545,0,"N",4,15.9197140055945,0.289795698241091,234.341589561864,0,0.136675757907829,0.0170571466519391,0.0834889058935912,0.0320909140659763,0.0165850902532021,0.140573641376382,0,0.363945350501577,0.35389381278906,0.330620731543272,0.327840906421204,0.382508310850956,0.36228767245169,0.314962635985802,0.309772670885252,0.363826304078728,0.363826304078728,0.355852671620306,0.355852671620306,396,306,151.961330981128,2.67816759520897,182,21568.4165264414,39,74,16,0.700474206049433,0.716136213475402,11272,749.94160102312,19447,1443885,47.6729925517804,28.4646464646465,27.7022792022792,8175,1.8974358974359,168.26452369592,330.582653047835,0.774683544303797
"185","175a","ACERPS","Acer pseudoplatanus","Sycamore",3,19.9701216436983,103.163125832396,0.00406201920231798,11.140343466925,0.00337309617084627,0.00119922360571963,0.00382539304879629,0.00198825871634175,0.00407020869811873,0.00233025366800684,0,"N",6,10.5077531824126,0.13013795445979,162.642835079102,0,0.109890835545739,0.0166056258519975,0.0412427206385416,0.0123610568125889,0.024661766850673,0.0352667843059887,0,0.269477766204113,0.26634562301905,0.249815899839922,0.248795819358917,0.328749317126404,0.313599573496614,0.274140896271609,0.270219569029173,0.117878842187184,0.117878842187184,0.117606035762439,0.117606035762439,249,196,107.77006425686,3.96476127616944,110,7366.25502633308,29,38,13,0.617258491717406,0.609742340240194,4119,409.919889008976,7006,241905,49.1076595538782,16.5421686746988,15.7438202247191,2887,1.31034482758621,96.641532779939,187.991184364225,0.790322580645161
"186","175b","ACERPS","Acer pseudoplatanus","Sycamore",3,19.2282156633802,103.862353786565,0.00567955397309801,11.897390449655,0.00492301849591398,0.000653030677639917,0.00404881578714376,0.00110367100617013,0.00276085506248356,0.00317654738200618,0,"N",0,7.22528488052121,0.0672962491205977,87.9462036323121,0,0.0850135097232106,0.00847282432795699,0.0265182981834522,0.0156273022502598,0.0166778243589287,0,0,0.378492767334513,0.374976117528931,0.347930130443077,0.34716626002103,0.356237143999067,0.344002028635422,0.299200893001609,0.296492419541759,0.313785637969485,0.313785637969485,0.308661632050782,0.308661632050782,123,91,47.9567210567211,4.7463355752405,57,1192.40556557533,15,28,12,0.680513959926402,0.745018913844467,977,182.893484834692,1576,11966,8.24879370744927,7.94308943089431,7.36448598130841,599,1.86666666666667,59.1422222525463,73.4071422343422,0.745901639344262
"187","175c","ACERPS","Acer pseudoplatanus","Sycamore",3,19.3231068834294,103.332629935315,0.00245854518861144,43.24444195517,0.0519235549202437,0.00288717970511626,0.0114937825790285,0.0249773669791545,0.017049947851648,0.0370644489728453,0.032585294230903,"N",9,19.3581297935157,2.16344838699068,1155.02567632973,0,0.37675506138947,0.087198772250092,0.403093908493159,0.25990465069463,0.113900970304543,0.221075660851685,1.07827442439657,0.310598186005094,0.303323791119157,0.28681381904259,0.284864357814721,0.380761245520583,0.358264766740267,0.31077754730747,0.304863262426926,0.104416936347089,0.104416936347089,0.104227298580017,0.104227298580017,1744,1387,692.637601562514,3.90579392141373,747,60826.2303549934,33,250,40,0.702740996630068,0.725176111318272,35848,3133.591257992,62017,8721292,29.4178415116573,20.5550458715596,19.8074097732354,26169,7.57575757575758,713.494041117816,604.651436932215,0.795754446356856
"188","1766","ACERPS","Acer pseudoplatanus","Sycamore",1,15.3482480228331,174.398532518315,0.002,11.403298440015,0.00474809903481851,0.000712552752496329,0.00435601626936435,0.00164528117030409,0.0020111520611628,0.00188741116554667,0,"N",8,10.2592664818242,0.115231766047079,149.9097953496,0,0.121613648167737,0.0149599811651188,0.0260510030121326,0.00914441997569136,0.0189038227446705,0.0461725391494662,0,0.37030831921971,0.365911691100605,0.340093991628496,0.339182792482139,0.355745610449462,0.341047459088712,0.294562599821286,0.291006659766936,0.113873998804374,0.113873998804374,0.113628052172733,0.113628052172733,226,159,76.3854544222498,2.94905116773758,116,5428.88623221471,28,37,10,0.779090259102213,0.802172924187517,3369,402.042849484389,5443,145980,35.2435781971963,14.9070796460177,14.1376623376623,2074,1.32142857142857,88.7840565937642,182.905802336955,0.706666666666667
"189","1768","ACERPS","Acer pseudoplatanus","Sycamore",1,113.928462463935,120.875907258775,0.00632543366980566,22.8154859437,0.0170127403240434,0.00168878898818656,0.00605986960904039,0.00671235537319045,0.00384452115064566,0.00671469220649924,0,"N",3,16.8178107843582,0.339631198673155,278.455060602701,0,0.150526330218109,0.019611270981742,0.097855998702924,0.0788989646152192,0.0427334597541014,0.100531504619169,0,0.336630831143554,0.332046667882718,0.307310313223173,0.306212406006621,0.384366858747823,0.367534109990905,0.317704588347032,0.313780647401257,0.362040968833601,0.362040968833601,0.354183634489176,0.354183634489176,397,329,161.280311367311,2.29043646576027,175,13799.4057469227,32,68,14,0.690303686071289,0.700593203179426,7877,782.91702970584,13781,719193,26.3148678057725,19.8413098236776,18.9820936639118,5904,2.125,172.71463318709,257.724921958573,0.830808080808081
"190","1772","FRAXEX","Fraxinus excelsior","European/Common ash",1,132.887842468451,124.88744040322,0.00233095116493961,16.39594375765,0.0418245010596527,0.00207136243811824,0.00703341601618588,0.0152914451355638,0.0231839135302466,0.0166537103660285,0,"N",6,16.5677241545205,0.545177632101714,286.050738928823,0,0.149063780075319,0.0160686866020693,0.0970212396030957,0.16505052527493,0.0720075572185667,0.195029623403052,0,0.390185339750279,0.38516286122885,0.351262663738759,0.350218734384635,0.396425000416276,0.380121768434363,0.329430992834228,0.325310423910777,0.235002155988741,0.235002155988741,0.232845082241847,0.232845082241847,409,305,162.222492384288,4.45474654371874,206,10466.4763439299,28,62,11,0.686239955997742,0.697985189444528,6464,672.57676726549,10719,471946,33.7025723184342,15.8044009779951,15.0126050420168,4255,2.21428571428571,166.256252327788,252.915529938156,0.747549019607843
